,B365H,B365D,B365A,FTR,Date,HomeTeam,AwayTeam,HomeTeamPercPoints,HomeTeamGolsFavorMean,HomeTeamGolsFavorMedian,HomeTeamGolsFavorMax,HomeTeamGolsContraMean,HomeTeamGolsContraMedian,HomeTeamGolsContraMax,HomeTeam_Position,HomeTeam_Home_Wins_season,HomeTeam_Away_Wins_season,HomeTeam_Wins_season,HomeTeam_Home_Lose_season,HomeTeam_Away_Lose_season,HomeTeam_Lose_season,HomeTeam_Home_Draw_season,HomeTeam_Away_Draw_season,HomeTeam_Draw_season,HomeTeam_Points,HomeTeam_Home_goals_avg,HomeTeam_Home_goals_med,HomeTeam_Home_goals_max,HomeTeam_Home_goals_mode,HomeTeam_Away_goals_avg,HomeTeam_Away_goals_med,HomeTeam_Away_goals_max,HomeTeam_Away_goals_mode,HomeTeam_AgeMean,HomeTeam_AgeMedian,HomeTeam_DefensaMax,HomeTeam_DefensaMean,HomeTeam_DefensaMedian,HomeTeam_DelanteroMax,HomeTeam_DelanteroMean,HomeTeam_DelanteroMedian,HomeTeam_MedioMax,HomeTeam_MedioMean,HomeTeam_MedioMedian,HomeTeam_OverallMax,HomeTeam_OverallMean,HomeTeam_OverallMedian,HomeTeam_PorteroMax,HomeTeam_PorteroMean,HomeTeam_PorteroMedian,HomeTeam_TopOverallMean,HomeTeam_TopOverallMedian,HomeTeam_TopOverallMin,AwayTeamPercPoints,AwayTeamGolsFavorMean,AwayTeamGolsFavorMedian,AwayTeamGolsFavorMax,AwayTeamGolsContraMean,AwayTeamGolsContraMedian,AwayTeamGolsContraMax,AwayTeam_Position,AwayTeam_Home_Wins_season,AwayTeam_Away_Wins_season,AwayTeam_Wins_season,AwayTeam_Home_Lose_season,AwayTeam_Away_Lose_season,AwayTeam_Lose_season,AwayTeam_Home_Draw_season,AwayTeam_Away_Draw_season,AwayTeam_Draw_season,AwayTeam_Points,AwayTeam_Home_goals_avg,AwayTeam_Home_goals_med,AwayTeam_Home_goals_max,AwayTeam_Home_goals_mode,AwayTeam_Away_goals_avg,AwayTeam_Away_goals_med,AwayTeam_Away_goals_max,AwayTeam_Away_goals_mode,AwayTeam_AgeMean,AwayTeam_AgeMedian,AwayTeam_DefensaMax,AwayTeam_DefensaMean,AwayTeam_DefensaMedian,AwayTeam_DelanteroMax,AwayTeam_DelanteroMean,AwayTeam_DelanteroMedian,AwayTeam_MedioMax,AwayTeam_MedioMean,AwayTeam_MedioMedian,AwayTeam_OverallMax,AwayTeam_OverallMean,AwayTeam_OverallMedian,AwayTeam_PorteroMax,AwayTeam_PorteroMean,AwayTeam_PorteroMedian,AwayTeam_TopOverallMean,AwayTeam_TopOverallMedian,AwayTeam_TopOverallMin
942,3.75,3.6,2.0,H,02/02/2019,Celta,Sevilla,0.3333333333333333,1.5714285714285714,1.0,4,1.7142857142857142,2.0,4,13,8,5,13,3,12,15,8,2,10,49,1.7894736842105263,2.0,4,2,1.3157894736842106,1.0,5,1,23.666666666666668,23.0,80.0,70.91666666666667,72.5,84.0,74.33333333333333,76.0,78.0,72.66666666666667,75.0,84.0,72.45454545454545,75.0,78.0,74.0,76.0,78.18181818181819,78.0,61.0,0.5714285714285714,1.7142857142857142,1.0,6,1.0476190476190477,1.0,4,7,11,6,17,3,11,14,5,2,7,58,1.631578947368421,2.0,3,2,0.9473684210526315,1.0,3,1,25.266666666666666,26.0,81.0,76.125,77.5,82.0,80.33333333333333,80.0,84.0,74.6875,77.0,84.0,75.2,78.0,80.0,70.33333333333333,68.0,81.0909090909091,81.0,61.0
943,2.37,3.25,3.1,D,02/02/2019,Levante,Getafe,0.4126984126984127,1.5238095238095237,2.0,4,1.9047619047619047,2.0,6,15,7,4,11,6,8,14,6,7,13,46,1.3157894736842106,1.0,5,1,1.0,1.0,3,0,24.625,24.0,75.0,72.57142857142857,74.0,81.0,72.125,72.5,79.0,72.76923076923077,75.0,81.0,72.15625,74.0,75.0,69.5,70.0,76.81818181818181,76.0,63.0,0.49206349206349204,1.1904761904761905,1.0,4,0.8571428571428571,1.0,2,8,9,6,15,6,7,13,4,6,10,55,1.368421052631579,1.0,4,0,0.8421052631578947,1.0,2,1,25.464285714285715,25.0,80.0,71.55555555555556,73.0,79.0,73.8,76.0,77.0,73.54545454545455,75.0,80.0,73.0,75.5,78.0,74.0,77.0,77.54545454545455,77.0,60.0
944,2.35,3.3,3.2,H,02/02/2019,Sociedad,Ath Bilbao,0.42857142857142855,1.1904761904761905,1.0,3,1.1428571428571428,1.0,2,11,10,4,14,6,11,17,3,4,7,49,2.473684210526316,3.0,5,3,1.0,1.0,4,0,23.35483870967742,23.0,77.0,73.75,75.5,82.0,72.83333333333333,73.5,84.0,71.61538461538461,74.0,84.0,72.61290322580645,75.0,80.0,73.25,73.5,78.72727272727273,78.0,57.0,0.4126984126984127,1.0476190476190477,1.0,2,1.2380952380952381,1.0,3,16,6,4,10,5,10,15,8,5,13,43,1.0,1.0,2,1,1.1578947368421053,1.0,3,0,24.774193548387096,24.0,79.0,73.16666666666667,75.0,82.0,74.28571428571429,75.0,82.0,75.77777777777777,77.0,82.0,73.80645161290323,75.0,77.0,69.33333333333333,72.0,79.81818181818181,80.0,59.0
945,4.0,3.2,2.05,H,03/02/2019,Betis,Ath Madrid,0.4603174603174603,1.1904761904761905,1.0,4,1.2380952380952381,1.0,3,6,10,8,18,5,9,14,4,2,6,60,1.8421052631578947,2.0,4,2,1.3157894736842106,1.0,5,0,25.37037037037037,26.0,82.0,79.2,79.0,81.0,72.5,78.5,84.0,76.83333333333333,80.0,84.0,75.18518518518519,79.0,82.0,69.25,67.5,81.0,80.0,57.0,0.6984126984126984,1.5238095238095237,1.0,3,0.6190476190476191,0.0,2,2,12,11,23,1,4,5,6,4,10,79,1.5789473684210527,1.0,4,1,1.4736842105263157,1.0,5,1,23.757575757575758,23.0,90.0,75.81818181818181,80.0,85.0,67.83333333333333,62.5,89.0,77.07692307692308,82.0,90.0,75.06060606060606,81.0,90.0,78.0,83.0,85.63636363636364,85.0,59.0
946,1.66,4.0,5.0,H,03/02/2019,Eibar,Girona,0.4126984126984127,1.2380952380952381,1.0,4,1.4285714285714286,1.0,4,9,8,6,14,7,8,15,4,5,9,51,1.368421052631579,1.0,5,0,0.9473684210526315,1.0,4,1,26.310344827586206,26.0,78.0,72.66666666666667,76.0,80.0,74.4,79.0,81.0,74.36363636363636,75.0,81.0,73.20689655172414,75.0,79.0,69.75,69.0,78.36363636363636,78.0,60.0,0.38095238095238093,1.0952380952380953,1.0,3,1.3333333333333333,1.0,4,10,8,6,14,8,7,15,3,6,9,51,1.368421052631579,1.0,6,1,1.263157894736842,1.0,3,1,24.724137931034484,25.0,79.0,72.5,75.5,80.0,76.66666666666667,76.0,80.0,70.0,71.5,80.0,71.55172413793103,74.0,77.0,68.75,71.0,77.9090909090909,78.0,55.0
947,1.2,6.5,15.0,H,03/02/2019,Real Madrid,Alaves,0.6190476190476191,1.619047619047619,1.0,4,1.2380952380952381,1.0,5,3,12,10,22,3,3,6,4,6,10,76,2.8421052631578947,3.0,7,3,2.1052631578947367,2.0,5,2,24.03030303030303,23.0,91.0,76.41666666666667,79.0,88.0,78.0,81.5,91.0,81.14285714285714,81.0,91.0,78.24242424242425,80.0,89.0,79.25,83.0,88.27272727272727,88.0,62.0,0.5079365079365079,1.0476190476190477,1.0,5,1.1428571428571428,1.0,4,14,9,6,15,9,12,21,1,1,2,47,1.105263157894737,1.0,3,1,1.0,1.0,4,0,24.703703703703702,24.0,77.0,74.11111111111111,75.0,78.0,72.0,75.5,79.0,74.88888888888889,77.0,80.0,73.5925925925926,75.0,80.0,71.33333333333333,71.0,77.45454545454545,77.0,61.0
948,1.8,3.75,4.5,D,03/02/2019,Villarreal,Espanol,0.2857142857142857,1.0,1.0,3,1.380952380952381,1.0,3,5,11,7,18,5,8,13,3,4,7,61,1.8421052631578947,2.0,4,2,1.1578947368421053,1.0,4,1,26.59375,26.0,82.0,72.6,76.0,83.0,72.71428571428571,76.0,83.0,75.66666666666667,76.0,84.0,74.34375,76.0,84.0,78.66666666666667,76.0,81.0909090909091,81.0,61.0,0.38095238095238093,1.0952380952380953,1.0,3,1.619047619047619,1.0,4,12,8,4,12,5,8,13,6,7,13,49,1.0526315789473684,1.0,4,1,0.8421052631578947,1.0,2,0,25.03448275862069,24.0,79.0,70.72727272727273,74.0,78.0,75.25,77.0,79.0,70.36363636363636,74.0,80.0,71.51724137931035,75.0,80.0,73.66666666666667,77.0,77.72727272727273,77.0,55.0
949,2.37,3.25,3.1,A,04/02/2019,Vallecano,Leganes,0.36507936507936506,1.1904761904761905,1.0,4,1.7142857142857142,2.0,5,18,4,2,6,9,12,21,6,5,11,29,1.1578947368421053,1.0,3,1,0.8421052631578947,1.0,3,0,24.727272727272727,25.0,76.0,69.75,72.5,76.0,69.25,70.5,77.0,70.57142857142857,74.0,77.0,69.81818181818181,72.0,74.0,67.33333333333333,71.0,75.18181818181819,75.0,57.0,0.36507936507936506,0.9523809523809523,1.0,4,1.2380952380952381,1.0,4,17,9,3,12,6,13,19,4,3,7,43,1.0,1.0,3,0,0.7894736842105263,1.0,2,0,25.21212121212121,25.0,75.0,72.2,72.5,75.0,74.0,75.0,77.0,69.71428571428571,70.5,77.0,71.36363636363636,73.0,76.0,71.75,75.5,75.63636363636364,76.0,59.0
950,2.9,3.3,2.4,D,08/02/2019,Valladolid,Villarreal,0.3787878787878788,0.8636363636363636,1.0,3,1.2727272727272727,1.0,4,20,4,1,5,12,16,28,3,2,5,20,0.7368421052631579,0.0,3,0,0.5263157894736842,0.0,2,0,24.833333333333332,23.5,74.0,69.5,71.0,77.0,68.28571428571429,72.0,75.0,70.58333333333333,72.0,77.0,69.76666666666667,72.0,77.0,70.66666666666667,76.0,74.63636363636364,74.0,56.0,0.2878787878787879,1.0454545454545454,1.0,3,1.4090909090909092,1.5,3,5,11,7,18,5,8,13,3,4,7,61,1.8421052631578947,2.0,4,2,1.1578947368421053,1.0,4,1,26.59375,26.0,82.0,72.6,76.0,83.0,72.71428571428571,76.0,83.0,75.66666666666667,76.0,84.0,74.34375,76.0,84.0,78.66666666666667,76.0,81.0909090909091,81.0,61.0
951,2.37,3.25,3.1,A,09/02/2019,Ath Madrid,Real Madrid,0.6666666666666666,1.4545454545454546,1.0,3,0.6363636363636364,0.5,2,2,12,11,23,1,4,5,6,4,10,79,1.5789473684210527,1.0,4,1,1.4736842105263157,1.0,5,1,23.757575757575758,23.0,90.0,75.81818181818181,80.0,85.0,67.83333333333333,62.5,89.0,77.07692307692308,82.0,90.0,75.06060606060606,81.0,90.0,78.0,83.0,85.63636363636364,85.0,59.0,0.6363636363636364,1.6818181818181819,1.5,4,1.1818181818181819,1.0,5,3,12,10,22,3,3,6,4,6,10,76,2.8421052631578947,3.0,7,3,2.1052631578947367,2.0,5,2,24.03030303030303,23.0,91.0,76.41666666666667,79.0,88.0,78.0,81.5,91.0,81.14285714285714,81.0,91.0,78.24242424242425,80.0,89.0,79.25,83.0,88.27272727272727,88.0,62.0
952,1.8,3.6,4.5,H,09/02/2019,Espanol,Vallecano,0.3787878787878788,1.1363636363636365,1.0,3,1.6363636363636365,1.5,4,12,8,4,12,5,8,13,6,7,13,49,1.0526315789473684,1.0,4,1,0.8421052631578947,1.0,2,0,25.03448275862069,24.0,79.0,70.72727272727273,74.0,78.0,75.25,77.0,79.0,70.36363636363636,74.0,80.0,71.51724137931035,75.0,80.0,73.66666666666667,77.0,77.72727272727273,77.0,55.0,0.3484848484848485,1.1818181818181819,1.0,4,1.7272727272727273,2.0,5,18,4,2,6,9,12,21,6,5,11,29,1.1578947368421053,1.0,3,1,0.8421052631578947,1.0,3,0,24.727272727272727,25.0,76.0,69.75,72.5,76.0,69.25,70.5,77.0,70.57142857142857,74.0,77.0,69.81818181818181,72.0,74.0,67.33333333333333,71.0,75.18181818181819,75.0,57.0
953,1.9,3.4,4.33,H,09/02/2019,Getafe,Celta,0.48484848484848486,1.1363636363636365,1.0,4,0.8181818181818182,1.0,2,8,9,6,15,6,7,13,4,6,10,55,1.368421052631579,1.0,4,0,0.8421052631578947,1.0,2,1,25.464285714285715,25.0,80.0,71.55555555555556,73.0,79.0,73.8,76.0,77.0,73.54545454545455,75.0,80.0,73.0,75.5,78.0,74.0,77.0,77.54545454545455,77.0,60.0,0.36363636363636365,1.5454545454545454,1.0,4,1.6363636363636365,2.0,4,13,8,5,13,3,12,15,8,2,10,49,1.7894736842105263,2.0,4,2,1.3157894736842106,1.0,5,1,23.666666666666668,23.0,80.0,70.91666666666667,72.5,84.0,74.33333333333333,76.0,78.0,72.66666666666667,75.0,84.0,72.45454545454545,75.0,78.0,74.0,76.0,78.18181818181819,78.0,61.0
954,2.0,3.3,4.0,A,09/02/2019,Girona,Huesca,0.36363636363636365,1.0454545454545454,1.0,3,1.4090909090909092,1.0,4,10,8,6,14,8,7,15,3,6,9,51,1.368421052631579,1.0,6,1,1.263157894736842,1.0,3,1,24.724137931034484,25.0,79.0,72.5,75.5,80.0,76.66666666666667,76.0,80.0,70.0,71.5,80.0,71.55172413793103,74.0,77.0,68.75,71.0,77.9090909090909,78.0,55.0,0.22727272727272727,0.9545454545454546,1.0,4,1.7727272727272727,1.5,8,19,4,1,5,13,13,26,2,5,7,22,0.7894736842105263,1.0,2,1,0.47368421052631576,0.0,3,0,25.633333333333333,25.0,74.0,68.27272727272727,71.0,75.0,63.6,59.0,75.0,71.45454545454545,71.0,75.0,68.66666666666667,70.0,70.0,68.33333333333333,68.0,73.72727272727273,74.0,54.0
955,4.75,4.0,1.7,D,10/02/2019,Ath Bilbao,Barcelona,0.3939393939393939,1.0454545454545454,1.0,2,1.2727272727272727,1.0,3,16,6,4,10,5,10,15,8,5,13,43,1.0,1.0,2,1,1.1578947368421053,1.0,3,0,24.774193548387096,24.0,79.0,73.16666666666667,75.0,82.0,74.28571428571429,75.0,82.0,75.77777777777777,77.0,82.0,73.80645161290323,75.0,77.0,69.33333333333333,72.0,79.81818181818181,80.0,59.0,0.7575757575757576,2.727272727272727,2.0,8,1.0454545454545454,1.0,4,1,16,12,28,0,1,1,3,6,9,93,2.789473684210526,2.0,6,2,2.4210526315789473,2.0,5,2,23.848484848484848,23.0,87.0,77.18181818181819,81.0,94.0,80.75,82.5,89.0,78.5,80.5,94.0,78.03030303030303,82.0,89.0,73.75,72.5,87.9090909090909,87.0,61.0
956,2.25,3.0,3.6,H,10/02/2019,Leganes,Betis,0.3939393939393939,1.0,1.0,4,1.2272727272727273,1.0,4,17,9,3,12,6,13,19,4,3,7,43,1.0,1.0,3,0,0.7894736842105263,1.0,2,0,25.21212121212121,25.0,75.0,72.2,72.5,75.0,74.0,75.0,77.0,69.71428571428571,70.5,77.0,71.36363636363636,73.0,76.0,71.75,75.5,75.63636363636364,76.0,59.0,0.48484848484848486,1.1818181818181819,1.0,4,1.1818181818181819,1.0,3,6,10,8,18,5,9,14,4,2,6,60,1.8421052631578947,2.0,4,2,1.3157894736842106,1.0,5,0,25.37037037037037,26.0,82.0,79.2,79.0,81.0,72.5,78.5,84.0,76.83333333333333,80.0,84.0,75.18518518518519,79.0,82.0,69.25,67.5,81.0,80.0,57.0
957,1.66,4.0,5.0,D,10/02/2019,Sevilla,Eibar,0.5454545454545454,1.6363636363636365,1.0,6,1.0454545454545454,1.0,4,7,11,6,17,3,11,14,5,2,7,58,1.631578947368421,2.0,3,2,0.9473684210526315,1.0,3,1,25.266666666666666,26.0,81.0,76.125,77.5,82.0,80.33333333333333,80.0,84.0,74.6875,77.0,84.0,75.2,78.0,80.0,70.33333333333333,68.0,81.0909090909091,81.0,61.0,0.4393939393939394,1.3181818181818181,1.0,4,1.3636363636363635,1.0,4,9,8,6,14,7,8,15,4,5,9,51,1.368421052631579,1.0,5,0,0.9473684210526315,1.0,4,1,26.310344827586206,26.0,78.0,72.66666666666667,76.0,80.0,74.4,79.0,81.0,74.36363636363636,75.0,81.0,73.20689655172414,75.0,79.0,69.75,69.0,78.36363636363636,78.0,60.0
958,1.83,3.5,4.5,D,10/02/2019,Valencia,Sociedad,0.45454545454545453,1.0909090909090908,1.0,3,0.9090909090909091,1.0,2,4,13,9,22,3,6,9,3,4,7,73,1.894736842105263,2.0,5,1,1.5263157894736843,1.0,6,1,23.060606060606062,22.0,82.0,75.0,77.0,83.0,80.75,80.0,85.0,73.38461538461539,74.0,85.0,74.6969696969697,77.0,83.0,72.0,71.5,81.81818181818181,82.0,61.0,0.45454545454545453,1.2272727272727273,1.0,3,1.1363636363636365,1.0,2,11,10,4,14,6,11,17,3,4,7,49,2.473684210526316,3.0,5,3,1.0,1.0,4,0,23.35483870967742,23.0,77.0,73.75,75.5,82.0,72.83333333333333,73.5,84.0,71.61538461538461,74.0,84.0,72.61290322580645,75.0,80.0,73.25,73.5,78.72727272727273,78.0,57.0
959,2.0,3.4,3.8,H,11/02/2019,Alaves,Levante,0.48484848484848486,1.0,1.0,5,1.2272727272727273,1.0,4,14,9,6,15,9,12,21,1,1,2,47,1.105263157894737,1.0,3,1,1.0,1.0,4,0,24.703703703703702,24.0,77.0,74.11111111111111,75.0,78.0,72.0,75.5,79.0,74.88888888888889,77.0,80.0,73.5925925925926,75.0,80.0,71.33333333333333,71.0,77.45454545454545,77.0,61.0,0.4090909090909091,1.4545454545454546,1.5,4,1.8181818181818181,1.5,6,15,7,4,11,6,8,14,6,7,13,46,1.3157894736842106,1.0,5,1,1.0,1.0,3,0,24.625,24.0,75.0,72.57142857142857,74.0,81.0,72.125,72.5,79.0,72.76923076923077,75.0,81.0,72.15625,74.0,75.0,69.5,70.0,76.81818181818181,76.0,63.0
960,2.05,3.3,4.0,D,15/02/2019,Eibar,Getafe,0.43478260869565216,1.3478260869565217,1.0,4,1.391304347826087,1.0,4,9,8,6,14,7,8,15,4,5,9,51,1.368421052631579,1.0,5,0,0.9473684210526315,1.0,4,1,26.310344827586206,26.0,78.0,72.66666666666667,76.0,80.0,74.4,79.0,81.0,74.36363636363636,75.0,81.0,73.20689655172414,75.0,79.0,69.75,69.0,78.36363636363636,78.0,60.0,0.5072463768115942,1.2173913043478262,1.0,4,0.8260869565217391,1.0,2,8,9,6,15,6,7,13,4,6,10,55,1.368421052631579,1.0,4,0,0.8421052631578947,1.0,2,1,25.464285714285715,25.0,80.0,71.55555555555556,73.0,79.0,73.8,76.0,77.0,73.54545454545455,75.0,80.0,73.0,75.5,78.0,74.0,77.0,77.54545454545455,77.0,60.0
961,1.14,9.0,15.0,H,16/02/2019,Barcelona,Valladolid,0.7391304347826086,2.608695652173913,2.0,8,1.0,1.0,4,1,16,12,28,0,1,1,3,6,9,93,2.789473684210526,2.0,6,2,2.4210526315789473,2.0,5,2,23.848484848484848,23.0,87.0,77.18181818181819,81.0,94.0,80.75,82.5,89.0,78.5,80.5,94.0,78.03030303030303,82.0,89.0,73.75,72.5,87.9090909090909,87.0,61.0,0.37681159420289856,0.8260869565217391,1.0,3,1.2173913043478262,1.0,4,20,4,1,5,12,16,28,3,2,5,20,0.7368421052631579,0.0,3,0,0.5263157894736842,0.0,2,0,24.833333333333332,23.5,74.0,69.5,71.0,77.0,68.28571428571429,72.0,75.0,70.58333333333333,72.0,77.0,69.76666666666667,72.0,77.0,70.66666666666667,76.0,74.63636363636364,74.0,56.0
962,1.8,3.8,4.5,A,16/02/2019,Celta,Levante,0.34782608695652173,1.5217391304347827,1.0,4,1.6956521739130435,2.0,4,13,8,5,13,3,12,15,8,2,10,49,1.7894736842105263,2.0,4,2,1.3157894736842106,1.0,5,1,23.666666666666668,23.0,80.0,70.91666666666667,72.5,84.0,74.33333333333333,76.0,78.0,72.66666666666667,75.0,84.0,72.45454545454545,75.0,78.0,74.0,76.0,78.18181818181819,78.0,61.0,0.391304347826087,1.391304347826087,1.0,4,1.826086956521739,2.0,6,15,7,4,11,6,8,14,6,7,13,46,1.3157894736842106,1.0,5,1,1.0,1.0,3,0,24.625,24.0,75.0,72.57142857142857,74.0,81.0,72.125,72.5,79.0,72.76923076923077,75.0,81.0,72.15625,74.0,75.0,69.5,70.0,76.81818181818181,76.0,63.0
963,2.05,3.1,4.2,H,16/02/2019,Sociedad,Leganes,0.4492753623188406,1.173913043478261,1.0,3,1.0869565217391304,1.0,2,11,10,4,14,6,11,17,3,4,7,49,2.473684210526316,3.0,5,3,1.0,1.0,4,0,23.35483870967742,23.0,77.0,73.75,75.5,82.0,72.83333333333333,73.5,84.0,71.61538461538461,74.0,84.0,72.61290322580645,75.0,80.0,73.25,73.5,78.72727272727273,78.0,57.0,0.42028985507246375,1.0869565217391304,1.0,4,1.173913043478261,1.0,4,17,9,3,12,6,13,19,4,3,7,43,1.0,1.0,3,0,0.7894736842105263,1.0,2,0,25.21212121212121,25.0,75.0,72.2,72.5,75.0,74.0,75.0,77.0,69.71428571428571,70.5,77.0,71.36363636363636,73.0,76.0,71.75,75.5,75.63636363636364,76.0,59.0
964,6.0,3.5,1.65,A,16/02/2019,Vallecano,Ath Madrid,0.3333333333333333,1.173913043478261,1.0,4,1.7391304347826086,2.0,5,18,4,2,6,9,12,21,6,5,11,29,1.1578947368421053,1.0,3,1,0.8421052631578947,1.0,3,0,24.727272727272727,25.0,76.0,69.75,72.5,76.0,69.25,70.5,77.0,70.57142857142857,74.0,77.0,69.81818181818181,72.0,74.0,67.33333333333333,71.0,75.18181818181819,75.0,57.0,0.6376811594202898,1.434782608695652,1.0,3,0.7391304347826086,1.0,3,2,12,11,23,1,4,5,6,4,10,79,1.5789473684210527,1.0,4,1,1.4736842105263157,1.0,5,1,23.757575757575758,23.0,90.0,75.81818181818181,80.0,85.0,67.83333333333333,62.5,89.0,77.07692307692308,82.0,90.0,75.06060606060606,81.0,90.0,78.0,83.0,85.63636363636364,85.0,59.0
965,1.72,3.5,5.25,D,17/02/2019,Betis,Alaves,0.463768115942029,1.1304347826086956,1.0,4,1.2608695652173914,1.0,3,6,10,8,18,5,9,14,4,2,6,60,1.8421052631578947,2.0,4,2,1.3157894736842106,1.0,5,0,25.37037037037037,26.0,82.0,79.2,79.0,81.0,72.5,78.5,84.0,76.83333333333333,80.0,84.0,75.18518518518519,79.0,82.0,69.25,67.5,81.0,80.0,57.0,0.5072463768115942,1.0434782608695652,1.0,5,1.173913043478261,1.0,4,14,9,6,15,9,12,21,1,1,2,47,1.105263157894737,1.0,3,1,1.0,1.0,4,0,24.703703703703702,24.0,77.0,74.11111111111111,75.0,78.0,72.0,75.5,79.0,74.88888888888889,77.0,80.0,73.5925925925926,75.0,80.0,71.33333333333333,71.0,77.45454545454545,77.0,61.0
966,1.16,8.0,15.0,A,17/02/2019,Real Madrid,Girona,0.6521739130434783,1.7391304347826086,2.0,4,1.173913043478261,1.0,5,3,12,10,22,3,3,6,4,6,10,76,2.8421052631578947,3.0,7,3,2.1052631578947367,2.0,5,2,24.03030303030303,23.0,91.0,76.41666666666667,79.0,88.0,78.0,81.5,91.0,81.14285714285714,81.0,91.0,78.24242424242425,80.0,89.0,79.25,83.0,88.27272727272727,88.0,62.0,0.34782608695652173,1.0,1.0,3,1.434782608695652,1.0,4,10,8,6,14,8,7,15,3,6,9,51,1.368421052631579,1.0,6,1,1.263157894736842,1.0,3,1,24.724137931034484,25.0,79.0,72.5,75.5,80.0,76.66666666666667,76.0,80.0,70.0,71.5,80.0,71.55172413793103,74.0,77.0,68.75,71.0,77.9090909090909,78.0,55.0
967,1.72,3.7,4.8,D,17/02/2019,Valencia,Espanol,0.4492753623188406,1.0434782608695652,1.0,3,0.8695652173913043,1.0,2,4,13,9,22,3,6,9,3,4,7,73,1.894736842105263,2.0,5,1,1.5263157894736843,1.0,6,1,23.060606060606062,22.0,82.0,75.0,77.0,83.0,80.75,80.0,85.0,73.38461538461539,74.0,85.0,74.6969696969697,77.0,83.0,72.0,71.5,81.81818181818181,82.0,61.0,0.4057971014492754,1.173913043478261,1.0,3,1.608695652173913,1.0,4,12,8,4,12,5,8,13,6,7,13,49,1.0526315789473684,1.0,4,1,0.8421052631578947,1.0,2,0,25.03448275862069,24.0,79.0,70.72727272727273,74.0,78.0,75.25,77.0,79.0,70.36363636363636,74.0,80.0,71.51724137931035,75.0,80.0,73.66666666666667,77.0,77.72727272727273,77.0,55.0
968,2.5,3.4,2.8,H,17/02/2019,Villarreal,Sevilla,0.2898550724637681,1.0,1.0,3,1.3478260869565217,1.0,3,5,11,7,18,5,8,13,3,4,7,61,1.8421052631578947,2.0,4,2,1.1578947368421053,1.0,4,1,26.59375,26.0,82.0,72.6,76.0,83.0,72.71428571428571,76.0,83.0,75.66666666666667,76.0,84.0,74.34375,76.0,84.0,78.66666666666667,76.0,81.0909090909091,81.0,61.0,0.5362318840579711,1.6521739130434783,1.0,6,1.0869565217391304,1.0,4,7,11,6,17,3,11,14,5,2,7,58,1.631578947368421,2.0,3,2,0.9473684210526315,1.0,3,1,25.266666666666666,26.0,81.0,76.125,77.5,82.0,80.33333333333333,80.0,84.0,74.6875,77.0,84.0,75.2,78.0,80.0,70.33333333333333,68.0,81.0909090909091,81.0,61.0
969,3.1,3.1,2.5,A,18/02/2019,Huesca,Ath Bilbao,0.2608695652173913,1.0,1.0,4,1.6956521739130435,1.0,8,19,4,1,5,13,13,26,2,5,7,22,0.7894736842105263,1.0,2,1,0.47368421052631576,0.0,3,0,25.633333333333333,25.0,74.0,68.27272727272727,71.0,75.0,63.6,59.0,75.0,71.45454545454545,71.0,75.0,68.66666666666667,70.0,70.0,68.33333333333333,68.0,73.72727272727273,74.0,54.0,0.391304347826087,1.0,1.0,2,1.2173913043478262,1.0,3,16,6,4,10,5,10,15,8,5,13,43,1.0,1.0,2,1,1.1578947368421053,1.0,3,0,24.774193548387096,24.0,79.0,73.16666666666667,75.0,82.0,74.28571428571429,75.0,82.0,75.77777777777777,77.0,82.0,73.80645161290323,75.0,77.0,69.33333333333333,72.0,79.81818181818181,80.0,59.0
970,1.72,3.6,5.0,D,22/02/2019,Espanol,Huesca,0.4027777777777778,1.125,1.0,3,1.5416666666666667,1.0,4,12,8,4,12,5,8,13,6,7,13,49,1.0526315789473684,1.0,4,1,0.8421052631578947,1.0,2,0,25.03448275862069,24.0,79.0,70.72727272727273,74.0,78.0,75.25,77.0,79.0,70.36363636363636,74.0,80.0,71.51724137931035,75.0,80.0,73.66666666666667,77.0,77.72727272727273,77.0,55.0,0.25,0.9583333333333334,1.0,4,1.6666666666666667,1.0,8,19,4,1,5,13,13,26,2,5,7,22,0.7894736842105263,1.0,2,1,0.47368421052631576,0.0,3,0,25.633333333333333,25.0,74.0,68.27272727272727,71.0,75.0,63.6,59.0,75.0,71.45454545454545,71.0,75.0,68.66666666666667,70.0,70.0,68.33333333333333,68.0,73.72727272727273,74.0,54.0
971,2.3,3.3,3.2,D,23/02/2019,Alaves,Celta,0.5,1.0416666666666667,1.0,5,1.1666666666666667,1.0,4,14,9,6,15,9,12,21,1,1,2,47,1.105263157894737,1.0,3,1,1.0,1.0,4,0,24.703703703703702,24.0,77.0,74.11111111111111,75.0,78.0,72.0,75.5,79.0,74.88888888888889,77.0,80.0,73.5925925925926,75.0,80.0,71.33333333333333,71.0,77.45454545454545,77.0,61.0,0.3333333333333333,1.5,1.0,4,1.7916666666666667,2.0,4,13,8,5,13,3,12,15,8,2,10,49,1.7894736842105263,2.0,4,2,1.3157894736842106,1.0,5,1,23.666666666666668,23.0,80.0,70.91666666666667,72.5,84.0,74.33333333333333,76.0,78.0,72.66666666666667,75.0,84.0,72.45454545454545,75.0,78.0,74.0,76.0,78.18181818181819,78.0,61.0
